source,source_name,target,target_name,title,weight
nm0578853,Ben Mendelsohn,nm9584861,Dominique Thorne,Freaky Tales,-1
nm1569276,Chadwick Boseman,nm0004950,Jennifer Garner,Draft Day,-1
nm0424060,Scarlett Johansson,nm0488953,Brie Larson,Don Jon,-1
nm1935086,Tessa Thompson,nm3500582,Teyonah Parris,Dear White People,-1
nm0000179,Jude Law,nm0578853,Ben Mendelsohn,Black Sea,-1
nm0123092,Ty Burrell,nm0252961,Idris Elba,Finding Dory,-1
nm0000353,Willem Dafoe,nm0000156,Jeff Goldblum,The Grand Budapest Hotel,-1
nm0000353,Willem Dafoe,nm0000179,Jude Law,The Grand Budapest Hotel,-1
nm0000353,Willem Dafoe,nm0000195,Bill Murray,The Grand Budapest Hotel,-1
nm0000353,Willem Dafoe,nm0001570,Edward Norton,The Grand Budapest Hotel,-1
nm0000156,Jeff Goldblum,nm0000179,Jude Law,The Grand Budapest Hotel,-1
nm0000156,Jeff Goldblum,nm0000195,Bill Murray,The Grand Budapest Hotel,-1
nm0000156,Jeff Goldblum,nm0001570,Edward Norton,The Grand Budapest Hotel,-1
nm0000179,Jude Law,nm0000195,Bill Murray,The Grand Budapest Hotel,-1
nm0000179,Jude Law,nm0001570,Edward Norton,The Grand Budapest Hotel,-1
nm0000195,Bill Murray,nm0001570,Edward Norton,The Grand Budapest Hotel,-1
nm1165110,Chris Hemsworth,nm1935086,Tessa Thompson,Men in Black: International,-1
nm1165110,Chris Hemsworth,nm3529685,Kumail Nanjiani,Men in Black: International,-1
nm1935086,Tessa Thompson,nm3529685,Kumail Nanjiani,Men in Black: International,-1
nm2394794,Karen Gillan,nm0134072,Bobby Cannavale,Jumanji: Welcome to the Jungle,-1
nm1002641,Dominic Cooper,nm0000168,Samuel L. Jackson,Reasonable Doubt,-1
nm0293509,Martin Freeman,nm0035514,Richard Armitage,The Hobbit: The Battle of the Five Armies,-1
nm0293509,Martin Freeman,nm0000949,Cate Blanchett,The Hobbit: The Battle of the Five Armies,-1
nm0035514,Richard Armitage,nm0000949,Cate Blanchett,The Hobbit: The Battle of the Five Armies,-1
nm0005023,Djimon Hounsou,nm0000164,Anthony Hopkins,Rebel Moon - Part Two: The Scargiver,-1
nm0488953,Brie Larson,nm0000168,Samuel L. Jackson,Unicorn Store,-1
nm0578853,Ben Mendelsohn,nm0005351,Ryan Reynolds,Mississippi Grind,-1
nm1107001,Anthony Mackie,nm1072555,Morena Baccarin,Elevation,-1
nm0880081,Leslie Uggams,nm1250791,Sterling K. Brown,American Fiction,-1
nm0252961,Idris Elba,nm0534635,Richard Madden,The Take,-1
nm1002641,Dominic Cooper,nm0000474,Michael Keaton,Need for Speed,-1
nm0001745,Stellan Skarsgård,nm0000353,Willem Dafoe,Nymphomaniac: Vol. II,-1
nm0000949,Cate Blanchett,nm3229685,Kit Harington,How to Train Your Dragon: The Hidden World,-1
nm0695435,Chris Pratt,nm1130627,Cobie Smulders,Delivery Man,-1
nm0000288,Christian Bale,nm0000949,Cate Blanchett,Mowgli: Legend of the Jungle,-1
nm0000288,Christian Bale,nm1212722,Benedict Cumberbatch,Mowgli: Legend of the Jungle,-1
nm0000949,Cate Blanchett,nm1212722,Benedict Cumberbatch,Mowgli: Legend of the Jungle,-1
nm0000673,Marisa Tomei,nm0005377,Sam Rockwell,Loitering with Intent,-1
nm0748620,Paul Rudd,nm1130627,Cobie Smulders,They Came Together,-1
nm1385871,Olga Kurylenko,nm0810488,Bill Smitrovich,The November Man,-1
nm0000201,Michelle Pfeiffer,nm0000169,Tommy Lee Jones,The Family,-1
nm0836121,Michael Stuhlbarg,nm0000547,Alfred Molina,The Instigators,-1
nm0163988,Clark Gregg,nm0005377,Sam Rockwell,Trust Me,-1
nm0005351,Ryan Reynolds,nm0749263,Mark Ruffalo,The Adam Project,-1
nm0005351,Ryan Reynolds,nm0004950,Jennifer Garner,The Adam Project,-1
nm0005351,Ryan Reynolds,nm0757855,Zoe Saldana,The Adam Project,-1
nm0749263,Mark Ruffalo,nm0004950,Jennifer Garner,The Adam Project,-1
nm0749263,Mark Ruffalo,nm0757855,Zoe Saldana,The Adam Project,-1
nm0004950,Jennifer Garner,nm0757855,Zoe Saldana,The Adam Project,-1
nm0342029,Frank Grillo,nm1107001,Anthony Mackie,Point Blank,-1
nm0342029,Frank Grillo,nm3500582,Teyonah Parris,Point Blank,-1
nm1107001,Anthony Mackie,nm3500582,Teyonah Parris,Point Blank,-1
nm0252961,Idris Elba,nm0935653,Ray Winstone,The Gunman,-1
nm0719637,Jeremy Renner,nm0836121,Michael Stuhlbarg,Arrival,-1
nm3109964,Brian Tyree Henry,nm0938950,Benedict Wong,The Magician's Elephant,-1
nm0000474,Michael Keaton,nm0001570,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),-1
nm0424060,Scarlett Johansson,nm0169806,Taika Waititi,Jojo Rabbit,-1
nm0424060,Scarlett Johansson,nm0005377,Sam Rockwell,Jojo Rabbit,-1
nm0169806,Taika Waititi,nm0005377,Sam Rockwell,Jojo Rabbit,-1
nm0000547,Alfred Molina,nm0000673,Marisa Tomei,Love Is Strange,-1
nm0000949,Cate Blanchett,nm1046097,Rachel McAdams,Harrison Ford: Hollywood Hero,-1
nm0881631,Karl Urban,nm0757855,Zoe Saldana,Star Trek Beyond,-1
nm0881631,Karl Urban,nm0252961,Idris Elba,Star Trek Beyond,-1
nm0757855,Zoe Saldana,nm0252961,Idris Elba,Star Trek Beyond,-1
nm0000602,Robert Redford,nm0881631,Karl Urban,Pete's Dragon,-1
nm0000204,Natalie Portman,nm1935086,Tessa Thompson,Annihilation,-1
nm0000204,Natalie Portman,nm0938950,Benedict Wong,Annihilation,-1
nm1935086,Tessa Thompson,nm0938950,Benedict Wong,Annihilation,-1
nm0004874,Vin Diesel,nm0000621,Kurt Russell,Furious 7,-1
nm0269463,Jon Favreau,nm0000375,Robert Downey Jr.,Chef,-1
nm0269463,Jon Favreau,nm0424060,Scarlett Johansson,Chef,-1
nm0269463,Jon Favreau,nm0134072,Bobby Cannavale,Chef,-1
nm0000375,Robert Downey Jr.,nm0424060,Scarlett Johansson,Chef,-1
nm0000375,Robert Downey Jr.,nm0134072,Bobby Cannavale,Chef,-1
nm0424060,Scarlett Johansson,nm0134072,Bobby Cannavale,Chef,-1
nm0000949,Cate Blanchett,nm3008739,Rob Delaney,The School for Good and Evil,-1
nm0004937,Jamie Foxx,nm0000291,Angela Bassett,Soul,-1
nm0005024,Terrence Howard,nm0269463,Jon Favreau,Term Life,-1
nm0000128,Russell Crowe,nm1385871,Olga Kurylenko,The Water Diviner,-1
nm0293509,Martin Freeman,nm1072555,Morena Baccarin,Ode to Joy,-1
nm3529685,Kumail Nanjiani,nm0671567,Michael Peña,The Lego Ninjago Movie,-1
nm0005351,Ryan Reynolds,nm0000169,Tommy Lee Jones,Criminal,-1
nm0000195,Bill Murray,nm0252961,Idris Elba,The Jungle Book,-1
nm0000195,Bill Murray,nm2143282,Lupita Nyong'o,The Jungle Book,-1
nm0000195,Bill Murray,nm0424060,Scarlett Johansson,The Jungle Book,-1
nm0000195,Bill Murray,nm0788009,Garry Shandling,The Jungle Book,-1
nm0252961,Idris Elba,nm2143282,Lupita Nyong'o,The Jungle Book,-1
nm0252961,Idris Elba,nm0424060,Scarlett Johansson,The Jungle Book,-1
nm0252961,Idris Elba,nm0788009,Garry Shandling,The Jungle Book,-1
nm2143282,Lupita Nyong'o,nm0424060,Scarlett Johansson,The Jungle Book,-1
nm2143282,Lupita Nyong'o,nm0788009,Garry Shandling,The Jungle Book,-1
nm0424060,Scarlett Johansson,nm0788009,Garry Shandling,The Jungle Book,-1
nm0000569,Gwyneth Paltrow,nm0079273,Paul Bettany,Mortdecai,-1
nm0429363,Toby Jones,nm0938950,Benedict Wong,Words of Everest,-1
nm0430107,Michael B. Jordan,nm0000230,Sylvester Stallone,Creed,-1
nm0430107,Michael B. Jordan,nm1935086,Tessa Thompson,Creed,-1
nm0000230,Sylvester Stallone,nm1935086,Tessa Thompson,Creed,-1
nm1072555,Morena Baccarin,nm3008739,Rob Delaney,The Good House,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Once Upon a Deadpool,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Once Upon a Deadpool,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Once Upon a Deadpool,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Once Upon a Deadpool,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Once Upon a Deadpool,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Once Upon a Deadpool,-1
nm1072555,Morena Baccarin,nm0880081,Leslie Uggams,Once Upon a Deadpool,-1
nm0004950,Jennifer Garner,nm0339460,Judy Greer,"Men, Women & Children",-1
nm0915989,Hugo Weaving,nm4422686,Barry Keoghan,Black '47,-1
nm1072555,Morena Baccarin,nm0000973,Benjamin Bratt,Millers in Marriage,-1
nm0000161,Salma Hayek,nm0429363,Toby Jones,Tale of Tales,-1
nm0000161,Salma Hayek,nm0000604,John C. Reilly,Tale of Tales,-1
nm0429363,Toby Jones,nm0000604,John C. Reilly,Tale of Tales,-1
nm0413168,Hugh Jackman,nm6748436,Dafne Keen,Logan,-1
nm0413168,Hugh Jackman,nm6748436,Dafne Keen,Logan,-1
nm1015684,Corey Stoll,nm0625789,Tim Blake Nelson,Anesthesia,-1
nm0000164,Anthony Hopkins,nm0001804,Stanley Tucci,Transformers: The Last Knight,-1
nm0000168,Samuel L. Jackson,nm0000621,Kurt Russell,The Hateful Eight,-1
nm0000168,Samuel L. Jackson,nm0324658,Walton Goggins,The Hateful Eight,-1
nm0000168,Samuel L. Jackson,nm0000619,Tim Roth,The Hateful Eight,-1
nm0000621,Kurt Russell,nm0324658,Walton Goggins,The Hateful Eight,-1
nm0000621,Kurt Russell,nm0000619,Tim Roth,The Hateful Eight,-1
nm0324658,Walton Goggins,nm0000619,Tim Roth,The Hateful Eight,-1
nm0424060,Scarlett Johansson,nm0000604,John C. Reilly,Sing,-1
nm4043618,Tom Holland,nm0035514,Richard Armitage,Pilgrimage,-1
nm0005377,Sam Rockwell,nm0004753,Leslie Bibb,Don Verdean,-1
nm1939267,Tip 'T.I.' Harris,nm0005024,Terrence Howard,Cut Throat City,-1
nm0293509,Martin Freeman,nm0000547,Alfred Molina,Whiskey Tango Foxtrot,-1
nm1002641,Dominic Cooper,nm2110418,Gemma Chan,Stratton,-1
nm0671567,Michael Peña,nm1659221,Sebastian Stan,The Martian,-1
nm0671567,Michael Peña,nm0252230,Chiwetel Ejiofor,The Martian,-1
nm1659221,Sebastian Stan,nm0252230,Chiwetel Ejiofor,The Martian,-1
nm0005377,Sam Rockwell,nm0001401,Angelina Jolie,The One and Only Ivan,-1
nm0671567,Michael Peña,nm1935086,Tessa Thompson,War on Everyone,-1
nm1089991,Tom Hiddleston,nm0000168,Samuel L. Jackson,Kong: Skull Island,-1
nm1089991,Tom Hiddleston,nm0488953,Brie Larson,Kong: Skull Island,-1
nm1089991,Tom Hiddleston,nm0000604,John C. Reilly,Kong: Skull Island,-1
nm0000168,Samuel L. Jackson,nm0488953,Brie Larson,Kong: Skull Island,-1
nm0000168,Samuel L. Jackson,nm0000604,John C. Reilly,Kong: Skull Island,-1
nm0488953,Brie Larson,nm0000604,John C. Reilly,Kong: Skull Island,-1
nm0578853,Ben Mendelsohn,nm0586568,Mads Mikkelsen,Rogue One: A Star Wars Story,-1
nm2255973,Donald Glover,nm0079273,Paul Bettany,Solo: A Star Wars Story,-1
nm2255973,Donald Glover,nm0269463,Jon Favreau,Solo: A Star Wars Story,-1
nm0079273,Paul Bettany,nm0269463,Jon Favreau,Solo: A Star Wars Story,-1
nm0000128,Russell Crowe,nm3886028,Angourie Rice,The Nice Guys,-1
nm0000619,Tim Roth,nm2810287,David Dastmalchian,Chronic,-1
nm0000949,Cate Blanchett,nm0000602,Robert Redford,Truth,-1
nm0671567,Michael Peña,nm0000332,Don Cheadle,Unstoppable,-1
nm0671567,Michael Peña,nm0134072,Bobby Cannavale,Unstoppable,-1
nm0000332,Don Cheadle,nm0134072,Bobby Cannavale,Unstoppable,-1
nm0000161,Salma Hayek,nm6073955,Florence Pugh,Puss in Boots: The Last Wish,-1
nm0000161,Salma Hayek,nm0935653,Ray Winstone,Puss in Boots: The Last Wish,-1
nm6073955,Florence Pugh,nm0935653,Ray Winstone,Puss in Boots: The Last Wish,-1
nm0842770,Tilda Swinton,nm0350453,Jake Gyllenhaal,Okja,-1
nm0842770,Tilda Swinton,nm0350453,Jake Gyllenhaal,Okja,-1
nm0339460,Judy Greer,nm3529685,Kumail Nanjiani,Addicted to Fresno,-1
nm3229685,Kit Harington,nm0000204,Natalie Portman,The Death & Life of John F. Donovan,-1
nm0000179,Jude Law,nm0586568,Mads Mikkelsen,Fantastic Beasts: The Secrets of Dumbledore,-1
nm0000168,Samuel L. Jackson,nm0005023,Djimon Hounsou,Paws of Fury: The Legend of Hank,-1
nm0935653,Ray Winstone,nm0000128,Russell Crowe,Prizefighter: The Life of Jem Belcher,-1
nm1092086,David Harbour,nm0005023,Djimon Hounsou,Gran Turismo,-1
nm0748620,Paul Rudd,nm0000195,Bill Murray,Ghostbusters: Afterlife,-1
nm1250791,Sterling K. Brown,nm0000547,Alfred Molina,Frozen II,-1
nm0004937,Jamie Foxx,nm0578853,Ben Mendelsohn,Robin Hood,-1
nm0004937,Jamie Foxx,nm0578853,Ben Mendelsohn,Robin Hood,-1
nm3109964,Brian Tyree Henry,nm3718007,Jonathan Majors,White Boy Rick,-1
nm0350453,Jake Gyllenhaal,nm1093951,Aaron Taylor-Johnson,Nocturnal Animals,-1
nm0350453,Jake Gyllenhaal,nm1093951,Aaron Taylor-Johnson,Nocturnal Animals,-1
nm3500582,Teyonah Parris,nm0000291,Angela Bassett,Chi-Raq,-1
nm3500582,Teyonah Parris,nm0000168,Samuel L. Jackson,Chi-Raq,-1
nm0000291,Angela Bassett,nm0000168,Samuel L. Jackson,Chi-Raq,-1
nm0004874,Vin Diesel,nm0000621,Kurt Russell,The Fate of the Furious,-1
nm0000906,Annette Bening,nm1015684,Corey Stoll,The Seagull,-1
nm0001570,Edward Norton,nm0671567,Michael Peña,Collateral Beauty,-1
nm0001401,Angelina Jolie,nm0000201,Michelle Pfeiffer,Maleficent: Mistress of Evil,-1
nm0001401,Angelina Jolie,nm0252230,Chiwetel Ejiofor,Maleficent: Mistress of Evil,-1
nm0000201,Michelle Pfeiffer,nm0252230,Chiwetel Ejiofor,Maleficent: Mistress of Evil,-1
nm0424060,Scarlett Johansson,nm0123092,Ty Burrell,Rough Night,-1
nm0695435,Chris Pratt,nm0429363,Toby Jones,Jurassic World: Fallen Kingdom,-1
nm0695435,Chris Pratt,nm0000156,Jeff Goldblum,Jurassic World: Fallen Kingdom,-1
nm0429363,Toby Jones,nm0000156,Jeff Goldblum,Jurassic World: Fallen Kingdom,-1
nm0430107,Michael B. Jordan,nm0004937,Jamie Foxx,Just Mercy,-1
nm0430107,Michael B. Jordan,nm0488953,Brie Larson,Just Mercy,-1
nm0004937,Jamie Foxx,nm0488953,Brie Larson,Just Mercy,-1
nm0000604,John C. Reilly,nm0350453,Jake Gyllenhaal,The Sisters Brothers,-1
nm3718007,Jonathan Majors,nm0005024,Terrence Howard,Gully,-1
nm0000602,Robert Redford,nm0339460,Judy Greer,Our Souls at Night,-1
nm1093951,Aaron Taylor-Johnson,nm0000353,Willem Dafoe,Nosferatu,-1
nm1093951,Aaron Taylor-Johnson,nm10128408,Emma Corrin,Nosferatu,-1
nm0000353,Willem Dafoe,nm10128408,Emma Corrin,Nosferatu,-1
nm0001570,Edward Norton,nm0000156,Jeff Goldblum,Isle of Dogs,-1
nm0001570,Edward Norton,nm0000195,Bill Murray,Isle of Dogs,-1
nm0000156,Jeff Goldblum,nm0000195,Bill Murray,Isle of Dogs,-1
nm2110418,Gemma Chan,nm0938950,Benedict Wong,Raya and the Last Dragon,-1
nm0004950,Jennifer Garner,nm3529685,Kumail Nanjiani,A Happening of Monumental Proportions,-1
nm0829032,Ray Stevenson,nm1176985,Dave Bautista,Final Score,-1
nm1569276,Chadwick Boseman,nm1250791,Sterling K. Brown,Marshall,-1
nm0647634,Elizabeth Olsen,nm0719637,Jeremy Renner,Wind River,-1
nm0350453,Jake Gyllenhaal,nm0005351,Ryan Reynolds,Life,-1
nm3529685,Kumail Nanjiani,nm2801210,Zenobia Shroff,The Big Sick,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Deadpool 2,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Deadpool 2,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Deadpool 2,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Deadpool 2,-1
nm0005351,Ryan Reynolds,nm1072555,Morena Baccarin,Deadpool 2,-1
nm0005351,Ryan Reynolds,nm0880081,Leslie Uggams,Deadpool 2,-1
nm1072555,Morena Baccarin,nm0880081,Leslie Uggams,Deadpool 2,-1
nm0000288,Christian Bale,nm3718007,Jonathan Majors,Hostiles,-1
nm0000169,Tommy Lee Jones,nm0741893,Terence Rosemore,Shock and Awe,-1
nm1659221,Sebastian Stan,nm0134072,Bobby Cannavale,"I, Tonya",-1
nm1195855,Lee Pace,nm0339460,Judy Greer,Driven,-1
nm8349839,Ever Anderson,nm0000179,Jude Law,Peter Pan & Wendy,-1
nm0004937,Jamie Foxx,nm0000169,Tommy Lee Jones,The Burial,-1
nm2810287,David Dastmalchian,nm2394794,Karen Gillan,All Creatures Here Below,-1
nm0695435,Chris Pratt,nm0000168,Samuel L. Jackson,The Garfield Movie,-1
nm1176985,Dave Bautista,nm1250791,Sterling K. Brown,Hotel Artemis,-1
nm1176985,Dave Bautista,nm0000156,Jeff Goldblum,Hotel Artemis,-1
nm1176985,Dave Bautista,nm3109964,Brian Tyree Henry,Hotel Artemis,-1
nm1250791,Sterling K. Brown,nm0000156,Jeff Goldblum,Hotel Artemis,-1
nm1250791,Sterling K. Brown,nm3109964,Brian Tyree Henry,Hotel Artemis,-1
nm0000156,Jeff Goldblum,nm3109964,Brian Tyree Henry,Hotel Artemis,-1
nm0000604,John C. Reilly,nm0000547,Alfred Molina,Ralph Breaks the Internet,-1
nm0005351,Ryan Reynolds,nm1105980,Kathryn Newton,Pokémon: Detective Pikachu,-1
nm0000204,Natalie Portman,nm0000179,Jude Law,Vox Lux,-1
nm0647634,Elizabeth Olsen,nm2962353,Pom Klementieff,Ingrid Goes West,-1
nm0134072,Bobby Cannavale,nm0625789,Tim Blake Nelson,The Jesus Rolls,-1
nm0000474,Michael Keaton,nm0000168,Samuel L. Jackson,The Protégé,-1
nm2255973,Donald Glover,nm0252230,Chiwetel Ejiofor,The Lion King,-1
nm0001838,Rachel Weisz,nm1046097,Rachel McAdams,Disobedience,-1
nm1107001,Anthony Mackie,nm3109964,Brian Tyree Henry,The Woman in the Window,-1
nm2394794,Karen Gillan,nm1195855,Lee Pace,The Party's Just Beginning,-1
nm0012078,Scott Adkins,nm0829032,Ray Stevenson,Accident Man,-1
nm0005351,Ryan Reynolds,nm0169806,Taika Waititi,Free Guy,-1
nm0000288,Christian Bale,nm0005377,Sam Rockwell,Vice,-1
nm1107001,Anthony Mackie,nm0000168,Samuel L. Jackson,The Banker,-1
nm0252961,Idris Elba,nm0740264,Michael Rooker,The Suicide Squad,-1
nm0757855,Zoe Saldana,nm3109964,Brian Tyree Henry,Vivo,-1
nm0757855,Zoe Saldana,nm0740264,Michael Rooker,Vivo,-1
nm3109964,Brian Tyree Henry,nm0740264,Michael Rooker,Vivo,-1
nm0430107,Michael B. Jordan,nm0000230,Sylvester Stallone,Creed II,-1
nm0430107,Michael B. Jordan,nm1935086,Tessa Thompson,Creed II,-1
nm0000230,Sylvester Stallone,nm1935086,Tessa Thompson,Creed II,-1
nm0413168,Hugh Jackman,nm0757855,Zoe Saldana,Missing Link,-1
nm0424060,Scarlett Johansson,nm0134072,Bobby Cannavale,Sing 2,-1
nm0000230,Sylvester Stallone,nm1176985,Dave Bautista,Escape Plan 2: Hades,-1
nm0000313,Jeff Bridges,nm1165110,Chris Hemsworth,Bad Times at the El Royale,-1
nm0000313,Jeff Bridges,nm1165110,Chris Hemsworth,Bad Times at the El Royale,-1
nm0252230,Chiwetel Ejiofor,nm0429363,Toby Jones,Infinite,-1
nm0000375,Robert Downey Jr.,nm3529685,Kumail Nanjiani,Dolittle,-1
nm0000230,Sylvester Stallone,nm1176985,Dave Bautista,Escape Plan: The Extractors,-1
nm0000547,Alfred Molina,nm3109964,Brian Tyree Henry,Don't Let Go,-1
nm2143282,Lupita Nyong'o,nm6328300,Winston Duke,Us,-1
nm2143282,Lupita Nyong'o,nm6328300,Winston Duke,Us,-1
nm2143282,Lupita Nyong'o,nm6328300,Winston Duke,Us,-1
nm2143282,Lupita Nyong'o,nm6328300,Winston Duke,Us,-1
nm0625789,Tim Blake Nelson,nm8188622,Jacob Batalon,The True Don Quixote,-1
nm0429363,Toby Jones,nm3718007,Jonathan Majors,Out of Blue,-1
nm0000353,Willem Dafoe,nm0586568,Mads Mikkelsen,At Eternity's Gate,-1
nm3886028,Angourie Rice,nm8188622,Jacob Batalon,Every Day,-1
nm3886028,Angourie Rice,nm8188622,Jacob Batalon,Every Day,-1
nm3886028,Angourie Rice,nm8188622,Jacob Batalon,Every Day,-1
nm3886028,Angourie Rice,nm8188622,Jacob Batalon,Every Day,-1
nm0350453,Jake Gyllenhaal,nm1534698,Zawe Ashton,Velvet Buzzsaw,-1
nm3500582,Teyonah Parris,nm9584861,Dominique Thorne,If Beale Street Could Talk,-1
nm4043618,Tom Holland,nm0695435,Chris Pratt,Onward,-1
nm4043618,Tom Holland,nm0000506,Julia Louis-Dreyfus,Onward,-1
nm0695435,Chris Pratt,nm0000506,Julia Louis-Dreyfus,Onward,-1
nm0134072,Bobby Cannavale,nm3109964,Brian Tyree Henry,Superintelligence,-1
nm7186321,Lia McHugh,nm0035514,Richard Armitage,The Lodge,-1
nm4043618,Tom Holland,nm1659221,Sebastian Stan,The Devil All the Time,-1
nm0000353,Willem Dafoe,nm0429363,Toby Jones,The Last Thing He Wanted,-1
nm1176985,Dave Bautista,nm3529685,Kumail Nanjiani,Stuber,-1
nm1176985,Dave Bautista,nm2394794,Karen Gillan,Stuber,-1
nm3529685,Kumail Nanjiani,nm2394794,Karen Gillan,Stuber,-1
nm0177896,Bradley Cooper,nm0000949,Cate Blanchett,Nightmare Alley,-1
nm0177896,Bradley Cooper,nm0000353,Willem Dafoe,Nightmare Alley,-1
nm0000949,Cate Blanchett,nm0000353,Willem Dafoe,Nightmare Alley,-1
nm1092086,David Harbour,nm1107001,Anthony Mackie,We Have a Ghost,-1
nm0000474,Michael Keaton,nm0001804,Stanley Tucci,Worth,-1
nm0695435,Chris Pratt,nm0000156,Jeff Goldblum,Jurassic World Dominion,-1
nm1935086,Tessa Thompson,nm0938950,Benedict Wong,Lady and the Tramp,-1
nm0000906,Annette Bening,nm1015684,Corey Stoll,The Report,-1
nm2143282,Lupita Nyong'o,nm1659221,Sebastian Stan,The 355,-1
nm0005351,Ryan Reynolds,nm0000168,Samuel L. Jackson,Hitman's Wife's Bodyguard,-1
nm0005351,Ryan Reynolds,nm0000161,Salma Hayek,Hitman's Wife's Bodyguard,-1
nm0000168,Samuel L. Jackson,nm0000161,Salma Hayek,Hitman's Wife's Bodyguard,-1
nm0000128,Russell Crowe,nm2394794,Karen Gillan,Sleeping Dogs,-1
nm0000128,Russell Crowe,nm2394794,Karen Gillan,Sleeping Dogs,-1
nm0000195,Bill Murray,nm0842770,Tilda Swinton,The Dead Don't Die,-1
nm6073955,Florence Pugh,nm2860379,William Jackson Harper,Midsommar,-1
nm1093951,Aaron Taylor-Johnson,nm0000128,Russell Crowe,Kraven: The Hunter,-1
nm1093951,Aaron Taylor-Johnson,nm0000128,Russell Crowe,Kraven: The Hunter,-1
nm2255973,Donald Glover,nm4004793,Letitia Wright,Guava Island,-1
nm1165110,Chris Hemsworth,nm3109964,Brian Tyree Henry,Transformers One,-1
nm1165110,Chris Hemsworth,nm3109964,Brian Tyree Henry,Transformers One,-1
nm1165110,Chris Hemsworth,nm0424060,Scarlett Johansson,Transformers One,-1
nm1165110,Chris Hemsworth,nm3109964,Brian Tyree Henry,Transformers One,-1
nm1165110,Chris Hemsworth,nm3109964,Brian Tyree Henry,Transformers One,-1
nm1165110,Chris Hemsworth,nm0424060,Scarlett Johansson,Transformers One,-1
nm3109964,Brian Tyree Henry,nm0424060,Scarlett Johansson,Transformers One,-1
nm3109964,Brian Tyree Henry,nm0424060,Scarlett Johansson,Transformers One,-1
nm0749263,Mark Ruffalo,nm2860379,William Jackson Harper,Dark Waters,-1
nm5338858,Abby Ryder Fortson,nm1046097,Rachel McAdams,"Are You There God? It's Me, Margaret.",-1
nm0842770,Tilda Swinton,nm0252961,Idris Elba,Three Thousand Years of Longing,-1
nm3109964,Brian Tyree Henry,nm2257207,Daniel Kaluuya,Spider-Man: Across the Spider-Verse,-1
nm2017943,Hayley Atwell,nm2962353,Pom Klementieff,Mission: Impossible - Dead Reckoning Part One,-1
nm0012078,Scott Adkins,nm0829032,Ray Stevenson,Accident Man: Hitman's Holiday,-1
nm2257207,Daniel Kaluuya,nm9584861,Dominique Thorne,Judas and the Black Messiah,-1
nm0004937,Jamie Foxx,nm3500582,Teyonah Parris,They Cloned Tyrone,-1
